SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
0,0,1,-0.5489205190561197,0,1,-1.3134028681468275,-0.7618605786236307,-0.5581098733576836,-1.3027691829642398,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0.30589991255435406,1,0,-1.5025489958460367,-0.6458835931979799,-0.6948112177909194,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0,0,0,-0.9559778674420595,1,1,0.6095827634617982,-0.6577161873952969,0.32480601045846713,-0.3530018981789749,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,0,1.0386031396490458,1,1,1.27159421040903,1.631682237568706,0.6924667421393336,1.0716490289989224,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-1.4942531130522119,-1.001673675119903,-0.8696124403436604,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,1,0.590840056424512,1,1,1.6100662283970886,1.3244079871422758,0.8417000139439149,2.021416313784188,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,1,0,1.0386031396490458,1,1,0.642766294637098,1.1481703874835356,0.3756988528251883,1.546532671391555,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0.30589991255435406,1,1,1.2516840917038503,0.7933023258886761,0.6619989347206359,1.0716490289989224,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,0.346605647392948,1,1,0.12178485518489039,0.25277888558006945,0.12405937297250509,0.5967653866062901,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
0,1,0,1.4049547531963917,1,1,1.1936129121470758,1.9458277347182535,0.6419414495075728,1.0716490289989224,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1,0,0,0.06166550352279012,1,1,1.1587702044130104,0.45742349245834224,0.5825711419675855,1.0716490289989224,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,0,0,-1.2002122764736234,1,1,-1.5207999379924515,-0.9871189256712551,-0.8133960277508493,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,1,0,1.1200146093262338,1,1,1.696343409452868,2.03045602902374,0.888401542227791,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,-0.9966836022806536,1,1,0.9015978378044367,-0.6899210402477348,0.3379679579602809,0.5967653866062901,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,1,-0.7117434584104956,1,1,0.33084110158927976,-0.5242647214852969,0.1359718984981244,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1.4456604880349857,1,1,1.233433149557435,2.1285633823962997,0.7199546640799429,1.0716490289989224,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,1,0,1.5677776925507676,1,0,-1.3100845150292975,-0.22465202091946684,-0.6166385836760103,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,0,0,1.0386031396490458,1,1,0.4934404043482487,0.9771356168132265,0.2636471558605344,-0.3530018981789749,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,-1.2409180113122174,1,0,-1.5174815848749215,-0.994077983854093,-0.8280335087655813,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,1,1,-0.7524491932490895,1,1,0.8202981864249524,-0.4798760285966606,0.328652768754126,0.5967653866062901,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,1,0,1.5677776925507676,1,1,-1.461069581876912,-0.35481055708995385,-0.6865142881336156,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,-0.7524491932490895,1,1,1.1819986762357204,-0.3889033563263793,0.563078744889582,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,-1.0780950719578415,0,0,-0.46390447005915153,-0.8753568903121813,-0.29271991736966974,0.5967653866062901,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0,1,1,-0.7117434584104956,1,1,0.15165003324266044,-0.5400049256401693,0.097946268470723,1.0716490289989224,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,1,1,0.9978974048104517,1,1,1.0824480827098208,1.4474318422104844,0.5995195621924252,1.0716490289989224,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,0,0,1.3642490183577978,1,1,-0.1254324520710933,0.7534798289054979,-0.020860177585039063,0.5967653866062901,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,0,1.4863662228735797,1,1,0.8302532457775423,1.6867839285432247,0.4508883624536862,0.12188174421365756,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1,0,1.4456604880349857,1,0,-0.29964599074141746,0.6794328154963141,-0.09183677407462229,0.12188174421365756,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0.9571916699718578,1,0,0.9911933719777464,1.3009184216670824,0.5289015479268345,0.5967653866062901,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1,0,0,0.1023712383613841,1,1,1.1322233794727707,0.4805398592297241,0.5623621918737242,0.5967653866062901,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,0.428017117070136,1,0,-0.29135010794759253,0.0869249910332607,-0.07448287217844493,-0.3530018981789749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1,0,-0.06045170099299184,1,1,0.04878108659923111,-0.12360298364627556,0.03271401612246091,0.5967653866062901,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,1,1,0.020959768684196134,1,1,-0.21502798624440272,-0.1518782736762278,-0.06244208914423852,0.5967653866062901,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,-1.2816237461508113,1,1,0.14667250356636527,-0.9799622917040468,-0.45000465125467776,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.46872285190873,1,0,1.1670660872068355,0.9119356079708676,0.6127471828835328,1.0716490289989224,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,0.9978974048104517,1,0,-0.38094564212090193,0.3300310172690462,-0.145155883734468,0.12188174421365756,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,1,1.5270719577121736,1,0,0.0006649663950462456,0.9879583792237594,0.0494624137195378,0.5967653866062901,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-1.472683817788267,-1.0013882878758118,-0.8640968677873847,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,0.9164859351332638,1,1,-0.3212152860053623,0.3594039505455029,-0.09297739693882437,0.12188174421365756,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
1,1,0,-0.1418631706701798,1,1,0.9795791360663916,0.15469348507243982,0.46269532436536237,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,0.020959768684196134,1,1,-0.13372833486491825,-0.11743422860092108,-0.023284019728868795,0.12188174421365756,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,-1.1595065416350294,1,0,0.33250027814804467,-0.8748739272837194,0.009315260239490778,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1.5270719577121736,0,1,-0.82560495986992,0.21883975639815456,-0.36925499583435806,-0.3530018981789749,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
0,0,0,0.1023712383613841,1,1,-1.3051069853530026,-0.6147105249972561,-0.6136097329346367,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,0,-1.2409180113122174,1,1,-0.6331404790531808,-0.9640464646297336,-0.44109488020223225,-0.8278855405716075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,-0.9152721326034655,1,1,0.8252757161012472,-0.6089808272505034,0.3721242231300696,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,-1.2816237461508113,1,0,0.32088604223668943,-0.9776572408863877,-0.4054557959924501,-0.3530018981789749,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,-0.06045170099299184,1,0,-1.477661347464562,-0.7429811147837556,-0.7154415805254511,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,0,0,-0.10115743583158582,1,1,0.8485041879239571,0.12931597321325897,0.3826278241948295,0.12188174421365756,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,1,1.1200146093262338,1,1,0.9397588986560317,1.5249474082786223,0.5680810144765602,0.5967653866062901,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,1,1.6084834273893616,1,0,0.06371367562811567,1.078974957223901,0.06784891074398511,0.5967653866062901,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,0,-1.1595065416350294,1,1,-1.4677062881119718,-0.9736398666041817,-0.7542096914738897,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,-1.1595065416350294,1,1,0.15330920980142534,-0.8853234909904409,-0.07146666396934874,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
